head_node	tail_node	length	geo_distance	head_lat_3395	head_long_3395	tail_lat_3395	tail_long_3395	head_lat_4326	head_long_4326	tail_lat_4326	tail_long_4326	head_comuna	head_comuna_amb	tail_comuna	tail_comuna_amb	head_date	head_dec_date	tail_date	tail_dec_date
4	5	0.01908	0.67822386983749	-4022767.0304104816	-7891196.91203405	-4022980.094956388	-7891988.794435368	-34.13350449521188	-70.88782796076958	-34.13509606806099	-70.89494156141288	Olivar	False	Olivar	False	2021-05-05	2021.3417270000002	2021-05-12	2021.360807
4	58	0.302083	4.6338086712386035	-4022767.0304104816	-7891196.91203405	-4018766.7483553877	-7887291.97517902	-34.13350449521188	-70.88782796076958	-34.10361713654136	-70.85274931616563	Olivar	False	Olivar	False	2021-05-05	2021.3417270000002	2021-08-23	2021.64381
3	4	0.006318	16.545996244903442	-4041332.558956711	-7898495.687178702	-4022767.0304104816	-7891196.91203405	-34.27207373067327	-70.9533939734475	-34.13350449521188	-70.88782796076958	Requinao	False	Olivar	False	2021-05-03	2021.335409	2021-05-05	2021.3417270000002
60	61	0.047056	18.07039157349713	-4466104.518781759	-8028635.079752927	-4485933.543356519	-8039713.488764637	-37.37885648078272	-72.12245602760207	-37.52086967554107	-72.22197506899154	Los Angeles	False	Quillego	False	2021-06-21	2021.4707270000001	2021-07-08	2021.517783
60	62	0.049796	18.87220903611915	-4466104.518781759	-8028635.079752927	-4447672.783003694	-8013746.37380313	-37.37885648078272	-72.12245602760207	-37.24660683424916	-71.98870850644744	Los Angeles	False	Quillego	False	2021-06-21	2021.4707270000001	2021-07-09	2021.5205230000001
59	60	0.128578	85.06532106876435	-4365964.33326081	-8064158.079850418	-4466104.518781759	-8028635.079752927	-36.65752038893663	-72.44156456685563	-37.37885648078272	-72.12245602760207	Ránquil	False	Los Angeles	False	2021-05-05	2021.342149	2021-06-21	2021.4707270000001
59	63	0.008511	56.74861138224128	-4365964.33326081	-8064158.079850418	-4412961.966392998	-8117164.522326568	-36.65752038893663	-72.44156456685563	-36.99691671233738	-72.9177295411869	Ránquil	False	Hualqui	False	2021-05-05	2021.342149	2021-05-08	2021.35066
3	59	0.00674	297.51479645794063	-4041332.558956711	-7898495.687178702	-4365964.33326081	-8064158.079850418	-34.27207373067327	-70.9533939734475	-36.65752038893663	-72.44156456685563	Requinao	False	Ránquil	False	2021-05-03	2021.335409	2021-05-05	2021.342149
2	3	0.006393	0.5726669184738008	-4041893.3514663163	-7898090.787100175	-4041332.558956711	-7898495.687178702	-34.27625579134231	-70.94975669415669	-34.27207373067327	-70.9533939734475	Requinao	False	Requinao	False	2021-05-01	2021.3290160000001	2021-05-03	2021.335409
72	73	0.001767	6.655184848634626	-4652808.739110721	-8083779.452719584	-4646159.705418563	-8078462.3034691	-38.70519970619063	-72.61782635829343	-38.65838180058748	-72.57006159389688	Nueva Imperial	False	Temuco	False	2021-07-27	2021.5680690000002	2021-07-27	2021.5698360000001
72	74	0.001767	1.8874325416103404	-4652808.739110721	-8083779.452719584	-4654606.038545646	-8085394.090521516	-38.70519970619063	-72.61782635829343	-38.717849746042894	-72.63233089645136	Nueva Imperial	False	Nueva Imperial	False	2021-07-27	2021.5680690000002	2021-07-27	2021.5698360000001
