Poblacion,Casos Confirmados,Fecha,Region ID,Region,Provincia ID,Provincia,Comuna ID,Comuna,Tasa
142065,37,2020/04/10,13,Metropolitana de Santiago,131,Santiago,13108,Independencia,264441628831873
142065,4056,2020/06/12,13,Metropolitana de Santiago,131,Santiago,13108,Independencia,2855311477140745
142065,6384,2020/08/03,13,Metropolitana de Santiago,131,Santiago,13108,Independencia,4493.717664449372
40171,1157,2020/08/24,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2880.187199721192
40171,3201,2021/05/21,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,7968.434940628812
40171,1591,2021/01/01,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3960.5685693659607
40171,3675,2021/06/11,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9148.390630056509
40171,1563,2020/12/14,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3890.8665455179107
40171,2582,2021/04/12,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,6427.522341988001
40171,41,2020/05/22,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1026367777750118
40171,1707,2021/01/29,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4249.334096736452
40171,2081,2021/03/15,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,5180.353986706828
40171,986,2020/07/31,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2454.506982649175
40171,1542,2020/12/04,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3838.590027631874
40171,65,2020/05/29,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,161.80826964725796
40171,2669,2021/04/16,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,66449648751587
40171,1547,2020/12/07,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3851368176047396
40171,23,2020/05/15,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,57.25523387518359
40171,3951,2021/07/09,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9835.453436558711
40171,11,2020/04/15,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,27.382937940305194
40171,1502,2020/11/09,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3739157078489456
40171,4,2020/04/06,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9.957431978292798
40171,27,2020/05/18,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,67.2126658534764
40171,2186,2021/03/22,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,5441.736576137015
40171,440,2020/06/23,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1095.317517612208
40171,545,2020/07/01,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1356.7001070423937
40171,3530,2021/06/04,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,8787.433720843395
40171,1302,2020/09/25,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3241.1441089343057
40171,2817,2021/04/26,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,7012.521470712703
40171,682,2020/07/13,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1697.742152298922
40171,1389,2020/10/19,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3457.718254462174
40171,1517,2020/11/16,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3776.356077767544
40171,0,2020/04/03,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,0
40171,1635,2021/01/15,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4070.1003211271814
40171,1487,2020/11/02,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3701.6753379303477
40171,3877,2021/06/28,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9651.240944960295
40171,2937,2021/05/03,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,7311.244430061487
40171,1182,2020/08/28,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2942.421149585522
40171,13,2020/04/27,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,32.36165392945159
40171,362,2020/06/19,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,901.1475940354983
40171,742,2020/07/17,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1847.1036319733141
40171,3964,2021/07/12,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9867.815090488162
40171,2885,2021/04/30,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,7181.79781434368
40171,2145,2021/03/19,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,5339.672898359513
40171,1368,2020/10/16,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3405.441736576137
40171,3018,2021/05/10,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,7512.882427621917
40171,88,2020/06/01,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2196350352244155
40171,1581,2020/12/28,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3935.6749894202285
40171,1647,2021/01/18,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4099.97261706206
40171,1530,2020/11/30,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3808.7177316969955
40171,1051,2020/08/07,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2616.315252296433
40171,11,2020/04/20,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,27.382937940305194
40171,517,2020/06/28,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1286.9980831943442
40171,2029,2021/03/12,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,5050.907370989022
40171,651,2020/07/10,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1620.5720544671528
40171,1804,2021/02/15,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4490.801822210052
40171,10,2020/04/13,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,24.893579945731997
40171,11,2020/04/24,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,27.382937940305194
40171,1312,2020/09/28,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,326637688880038
40171,1750,2021/02/05,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4356.376490503099
40171,1408,2020/10/24,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,350516056359065
40171,1288,2020/09/21,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3206.293097010281
40171,598,2020/07/05,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1488.6360807547733
40171,3899,2021/07/02,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,970606820840905
40171,133,2020/06/08,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3318461327823557
40171,1510,2020/11/13,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3758.930571805531
40171,1571,2020/12/18,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3910.7814094744967
40171,3251,2021/05/24,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,8092.902840357472
40171,3926,2021/07/05,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9773.219486694381
40171,753,2020/07/20,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,1874.4865699136192
40171,1338,2020/10/05,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3330.7609967389412
40171,1248,2020/09/04,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3106.7187772273533
40171,1332,2020/10/02,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3315.824848771502
40171,1497,2020/11/06,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3726.56891787608
40171,1828,2021/02/19,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4550.5464140798085
40171,3729,2021/06/14,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9282.815961763461
40171,46,2020/05/25,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,114.51046775036718
40171,1269,2020/09/14,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3158.99529511339
40171,1258,2020/09/07,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3131.612357173085
40171,3354,2021/05/28,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,8349.30671379851
40171,15,2020/05/04,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,37.34036991859799
40171,1667,2021/01/22,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4149.759776953524
40171,1140,2020/08/21,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2837.8681138134475
40171,1579,2020/12/25,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3930.6962734310823
40171,2245,2021/03/26,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,5588.608697816833
40171,1968,2021/03/08,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,489956533320057
40171,1351,2020/10/09,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3363.1226506683925
40171,1229,2020/08/31,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3059.420975330462
40171,14,2020/05/01,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,34.851011924024796
40171,2986,2021/05/07,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,7433.222971795574
40171,108,2020/06/05,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,268.8506634139056
40171,2773,2021/04/23,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,6902.989718951482
40171,1598,2021/01/04,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3977.994075327973
40171,17,2020/05/08,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,42.319085907744395
40171,863,2020/07/24,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2148.3159493166713
40171,1431,2020/10/26,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3562.2712902342487
40171,1614,2021/01/11,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4017.823803241144
40171,2386,2021/04/02,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,5939.608175051654
40171,7,2020/04/08,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,17.425505962012398
40171,1527,2020/11/27,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3801.2496577132756
40171,1605,2021/01/08,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3995.419581289985
40171,1553,2020/12/11,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3865.972965572179
40171,1881,2021/02/26,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4682.482387792188
40171,0,2020/03/30,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,0
40171,225,2020/06/15,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,560.1055487789699
40171,1522,2020/11/23,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3788.80286774041
40171,1112,2020/08/17,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2768.166089965398
40171,3598,2021/06/07,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,8956.710064474371
40171,3808,2021/06/21,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9479.475243334744
40171,1908,2021/03/01,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4749.695053645665
40171,1851,2021/02/22,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4607.801647954992
40171,1681,2021/01/25,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4184.610788877549
40171,1788,2021/02/12,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4450.972094296881
40171,1519,2020/11/20,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3781.33479375669
40171,1577,2020/12/21,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3925.7175574419357
40171,4001,2021/07/23,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9959.92133628737
40171,1945,2021/03/05,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4841.801299444874
40171,2437,2021/04/05,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,6066.565432774887
40171,1728,2021/02/01,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4301.610614622489
40171,915,2020/07/27,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2277.7625650344776
40171,1263,2020/09/11,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,314459147145951
40171,1282,2020/09/18,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3191.3569490428417
40171,2300,2021/03/29,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,5725.523387518359
40171,3982,2021/07/16,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9912.623534390481
40171,1762,2021/02/08,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,4386.248786437977
40171,3987,2021/07/19,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,992570324363347
40171,20,2020/05/11,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,49.78715989146399
40171,2521,2021/04/09,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,6275.671504319036
40171,3063,2021/05/14,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,7624.903537377711
40171,1100,2020/08/14,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2738.2937940305196
40171,0,2020/04/01,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,0
40171,3783,2021/06/18,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9417.241293470413
40171,3438,2021/05/31,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,8558.41278534266
40171,1083,2020/08/10,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2695.974708122775
40171,3851,2021/06/25,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,9586.517637101391
40171,1360,2020/10/12,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3385.5268726195513
40171,2709,2021/04/19,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,6743.670807298798
40171,3094,2021/05/17,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,770273635209479
40171,1470,2020/10/30,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,3659.3562520226033
40171,11,2020/04/17,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,27.382937940305194
40171,10,2020/04/10,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,24.893579945731997
40171,174,2020/06/12,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,433.1482910557367
40171,992,2020/08/03,13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,2469.443130616614
100434,3328,2020/08/24,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3313.6188940000397
100434,8043,2021/05/21,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,8008.244220084832
100434,4224,2021/01/01,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4205.747057769281
100434,9134,2021/06/11,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9094.529740924389
100434,4050,2020/12/14,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4032.4989545373082
100434,6442,2021/04/12,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,6414.162534599836
100434,646,2020/05/22,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,643.2084752175558
100434,4502,2021/01/29,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4482.545751438755
100434,5302,2021/03/15,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,52798875480415
100434,3126,2020/07/31,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3112.491785650278
100434,3990,2020/12/04,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3972.7582292849033
100434,845,2020/05/29,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,841.3485473046976
100434,6603,2021/04/16,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,6574.466814027122
100434,4010,2020/12/07,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3992.6718043690385
100434,348,2020/05/15,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,346.49620646394646
100434,9959,2021/07/09,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9915.964713144951
100434,45,2020/04/15,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,44.805543939303426
100434,3851,2020/11/09,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3834.358882450166
100434,20,2020/04/06,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,19.913575084134855
100434,427,2020/05/18,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,425.15482804627914
100434,5563,2021/03/22,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,5538.96090965211
100434,2447,2020/06/23,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2436.4259115438995
100434,2689,2020/07/01,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2677.380170061931
100434,8749,2021/06/04,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,8711.193420554791
100434,3585,2020/09/25,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3569.508333831173
100434,7010,2021/04/26,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,6979.708066989267
100434,2932,2020/07/13,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2919.3301073341695
100434,3729,2020/10/19,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3712.8860744369435
100434,3873,2020/11/16,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3856.2638150427147
100434,12,2020/04/03,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,11.948145050480912
100434,4366,2021/01/15,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4347.133440866639
100434,3821,2020/11/02,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3804.488519823964
100434,9763,2021/06/28,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9720.81167732043
100434,7332,2021/05/03,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,7300.316625843838
100434,3370,2020/08/28,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3355.437401676723
100434,84,2020/04/27,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,83.6370153533664
100434,2236,2020/06/19,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2226.3376944062766
100434,2991,2020/07/17,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2978751538323675
100434,9991,2021/07/12,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9947.826433279566
100434,7199,2021/04/30,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,7167.891351534341
100434,5440,2021/03/19,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,5416.49242288468
100434,3702,2020/10/16,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3686027480733615
100434,7572,2021/05/10,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,7539.279526853456
100434,1012,2020/06/01,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,1007.6268992572236
100434,4186,2020/12/28,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4167.911265109425
100434,4393,2021/01/18,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4374167672302205
100434,3963,2020/11/30,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3945.8749029213213
100434,3193,2020/08/07,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3179.2022621821297
100434,61,2020/04/20,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,60.73640400661131
100434,2615,2020/06/28,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2603.6999422506324
100434,5215,2021/03/12,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,5192.464703188163
100434,2888,2020/07/10,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2875.520242149073
100434,4693,2021/02/15,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4672.720393492244
100434,39,2020/04/13,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,38.83147141406297
100434,73,2020/04/24,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,72.68454905709223
100434,3607,2020/09/28,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3591.413266423721
100434,4576,2021/02/05,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4556.2259792500545
100434,3767,2020/10/24,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3750.7218670968
100434,3555,2020/09/21,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3539.6379712049707
100434,2785,2020/07/05,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2772.9653304657786
100434,9833,2021/07/02,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9790.5091901149
100434,1391,2020/06/08,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,1384.9891471015792
100434,3859,2020/11/13,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3842.32431248382
100434,4088,2020/12/18,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4070.3347471971642
100434,8170,2021/05/24,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,8134.695421869088
100434,9883,2021/07/05,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9840.293127825238
100434,3012,2020/07/20,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,2998.984407670709
100434,3635,2020/10/05,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3619.2922715415098
100434,3442,2020/09/04,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3427.1262719796086
100434,3620,2020/10/02,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3604.3570902284087
100434,3842,2020/11/06,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3825.3977736623056
100434,4739,2021/02/19,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4718.521616185754
100434,9279,2021/06/14,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9238.903160284366
100434,719,2020/05/25,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,715.893024274648
100434,3530,2020/09/14,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3514.746002349802
100434,3475,2020/09/07,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3459.983670868431
100434,8388,2021/05/28,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,8351.753390286158
100434,143,2020/05/04,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,142.3820618515642
100434,4421,2021/01/22,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4401.89577234801
100434,3301,2020/08/21,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3286.7355676364577
100434,4155,2020/12/25,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4137452237290165
100434,5693,2021/03/26,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,5668.399147698987
100434,5075,2021/03/08,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,505369677599219
100434,3658,2020/10/09,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3642.192882888265
100434,3398,2020/08/31,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3383.3164067945117
100434,122,2020/05/01,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,121.47280801322262
100434,7477,2021/05/07,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,7444.690045203815
100434,1185,2020/06/05,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,1179.87932373499
100434,6875,2021/04/23,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,6845.291435171356
100434,4250,2021/01/04,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4231.634705378657
100434,205,2020/05/08,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,204.11414461238226
100434,3055,2020/07/24,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3041.798594101599
100434,3779,2020/10/26,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3762.670012147281
100434,4318,2021/01/11,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4299.340860664715
100434,6005,2021/04/02,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,59795091901149
100434,26,2020/04/08,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,25.88764760937531
100434,3926,2020/11/27,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,390934789015672
100434,4289,2021/01/08,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4270.46617679272
100434,4035,2020/12/11,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4017.563773224207
100434,4887,2021/02/26,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4865.882071808352
100434,10,2020/03/30,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9.956787542067428
100434,1797,2020/06/15,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,1789.2347213095168
100434,3907,2020/11/23,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3890.116892685744
100434,3276,2020/08/17,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3261.843598781289
100434,8917,2021/06/07,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,8878.467451261526
100434,9589,2021/06/21,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,9547.563574088455
100434,4947,2021/03/01,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4925.622797060756
100434,4791,2021/02/22,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4770.2969114045045
100434,4451,2021/01/25,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4431.766134974212
100434,4658,2021/02/12,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4637.871637095008
100434,3893,2020/11/20,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3876.1773901268493
100434,4112,2020/12/21,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4094.231037298126
100434,10076,2021/07/23,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,10032.45912738714
100434,5013,2021/03/05,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4991.337594838401
100434,6115,2021/04/05,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,6088.575581974232
100434,4529,2021/02/01,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,4509.429077802338
100434,3100,2020/07/27,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3086.6041380409024
100434,3506,2020/09/11,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3490.84971224884
100434,3538,2020/09/18,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,3522.7114323834558
100434,5826,2021/03/29,13,Metropolitana de Santiago,131,Santiago,13109,La Cisterna,5800.824422008483
