taxa	lat	long
EPI_ISL_4632445	-34.2113884694303	-70.9287007786584
EPI_ISL_4632446	-34.1829386556347	-70.7827268165289
EPI_ISL_4632447	-34.0579684328412	-70.7156259231135
EPI_ISL_4632448	-34.0225566411292	-70.7502591842515
EPI_ISL_4632495	-34.0201272226603	-70.5721665858432
EPI_ISL_4632506	-33.9867320217761	-70.5988073511442
EPI_ISL_4632512	-34.4758081332941	-71.4741139246659
EPI_ISL_4632525	-34.1671704223702	-70.862544379667
EPI_ISL_4632781	-34.1110359067589	-70.4505744784921
EPI_ISL_4632806	-34.0166890749764	-70.6997411927984
EPI_ISL_4635536	-34.131813907328	-70.8216032836212
EPI_ISL_4635537	-33.4262427680194	-71.6993128306178
EPI_ISL_4635586	-34.1994392766107	-70.8267189250941
EPI_ISL_4635782	-34.3238992548509	-70.4256948807303
EPI_ISL_4635791	-33.5519098389506	-70.6289571943313
EPI_ISL_4635792	-34.4646229752488	-71.137472091397
EPI_ISL_4635793	-34.1331145604278	-70.7927931810278
EPI_ISL_4635794	-34.6000528608921	-71.9531085357428
EPI_ISL_4635795	-34.4508663422803	-71.0980242024523
EPI_ISL_4636022	-34.4669372595583	-71.0238256696418
EPI_ISL_4636023	-32.7701425904388	-70.4107560263567
EPI_ISL_4636024	-34.1180703781017	-70.7242354748956
EPI_ISL_4636502	-34.2102108249483	-70.8798414901409
EPI_ISL_4636506	-34.1764067706258	-70.7443159226571
EPI_ISL_4636508	-34.2034183050986	-70.8932226836941
EPI_ISL_4636510	-34.1109358575827	-70.7395298800729
EPI_ISL_4636516	-34.2518199005497	-70.53443393571
EPI_ISL_4636517	-34.4895710011908	-70.5281195082163
EPI_ISL_4636518	-34.2050714107947	-70.9257767820682
EPI_ISL_4636549	-33.9623540548555	-70.5914166382933
EPI_ISL_4636551	-34.1738455750742	-70.547049361902
EPI_ISL_4636554	-34.2337408766055	-71.0088327027028
EPI_ISL_4636555	-34.3961291649799	-70.2500588987931
EPI_ISL_4636613	-34.4424180295904	-72.0175690581981
EPI_ISL_4649261	-34.7880180567383	-71.0477020068989
EPI_ISL_4649269	-34.0848955332525	-70.7399504236616
EPI_ISL_4649273	-34.1375490463856	-70.810803440905
EPI_ISL_4649296	-34.457404404834	-70.9035413802589
EPI_ISL_4652775	-34.201580616845	-70.826180404757
EPI_ISL_4652776	-34.5620865567343	-71.9846178005404
EPI_ISL_4652781	-34.6116089763358	-71.8895404347869
EPI_ISL_4653981	-37.4423087651215	-72.6024084463207
EPI_ISL_4653984	-37.3519258365823	-72.2629584273249
EPI_ISL_4653985	-34.2437614733682	-71.0235825869801
EPI_ISL_4653993	-34.0252300890595	-70.5201619211703
EPI_ISL_4653994	-34.1138232032305	-70.8723184832976
EPI_ISL_4654000	-34.2461529982823	-71.0384461150671
EPI_ISL_4654001	-34.7835471176743	-70.9900962587495
EPI_ISL_4654006	-34.2388604078691	-70.9579916964817
EPI_ISL_4654140	-37.3875150130685	-72.265360296242
EPI_ISL_4654146	-33.9360681608998	-70.7129689624488
EPI_ISL_4654152	-34.1003488722955	-70.8064346316598
EPI_ISL_4654171	-37.2328565544981	-72.1975484334519
EPI_ISL_4654174	-37.4517609478092	-72.5393470578372
EPI_ISL_4654191	-37.2113528517803	-72.2215175611981
EPI_ISL_4654198	-34.8103502518039	-71.0628420507466
EPI_ISL_4655054	-33.0489387761918	-70.1266040394664
EPI_ISL_4655058	-32.8274440053405	-70.4338626134113
EPI_ISL_4655201	-34.4561242848717	-70.2720040967949
EPI_ISL_4655206	-33.9222134658541	-70.6358337117452
EPI_ISL_4655214	-33.9988537764534	-70.52534287637
EPI_ISL_4655215	-33.9523375240459	-70.6630253163184
EPI_ISL_4655837	-34.2410371369651	-70.9583442714116
EPI_ISL_4655845	-34.6025563511184	-71.9301765585276
EPI_ISL_4655865	-34.6489420862884	-71.9220833111287
EPI_ISL_4655868	-34.2091183249125	-70.9592824127709
EPI_ISL_4655874	-34.1986359380358	-70.8983418833576
EPI_ISL_4655875	-34.1579862521799	-70.7641300732975
EPI_ISL_4655883	-34.0709758409	-70.842862953109
EPI_ISL_4655888	-34.1878446430328	-70.9550419058173
EPI_ISL_4655893	-34.127022135031	-70.8720284999489
EPI_ISL_4655894	-34.1902437596962	-70.9386333201042
EPI_ISL_4655898	-34.547269033307	-71.8935779615269
EPI_ISL_4655905	-34.1576618349925	-70.844175211158
EPI_ISL_4655912	-34.1863517705962	-70.8647613930697
EPI_ISL_4655919	-34.1843181979213	-70.8474612118028
EPI_ISL_4655920	-34.7703286729917	-71.0571016091173
EPI_ISL_4655990	-34.6696761500646	-70.9719688607379
EPI_ISL_4656074	-33.9891474802946	-70.5393449944439
EPI_ISL_4656119	-34.2580359225157	-70.3390338361512
EPI_ISL_4657946	-33.9791624368792	-70.5227004987008
EPI_ISL_4657947	-33.931346586485	-70.5630996655846
EPI_ISL_4657952	-33.9723907352629	-70.574321295135
EPI_ISL_4657959	-33.9416866818674	-70.6319422381414
EPI_ISL_4657960	-33.9370212545163	-70.4792045490474
EPI_ISL_4657962	-34.00581028278	-70.6741060150545
EPI_ISL_4657966	-33.9824207288067	-70.6597061916337
EPI_ISL_4657972	-34.0256266850058	-70.6273764856247
EPI_ISL_4657973	-33.9331325067812	-70.6240931136945
EPI_ISL_4657980	-34.0115795516827	-70.7848306214582
EPI_ISL_4657981	-33.9754147498391	-70.6196143328928
EPI_ISL_4657985	-34.0008992148333	-70.5800725081353
EPI_ISL_4657986	-34.0146406845875	-70.5500277683567
EPI_ISL_4657993	-34.2401928438885	-70.7366410192517
EPI_ISL_4658110	-34.2897953000023	-70.5345014046081
EPI_ISL_4658111	-34.0799855498149	-70.8610062935631
EPI_ISL_4658131	-33.9863626751645	-70.4516317891521
EPI_ISL_4658140	-33.9834457678865	-70.4855681462986
EPI_ISL_4658348	-37.4152600808642	-72.2303198497391
EPI_ISL_4659599	-34.0217129107081	-70.5788385453703
EPI_ISL_4659787	-34.2950245385402	-70.5022509184512
EPI_ISL_5010710	-37.2311183605989	-72.3626681009902
EPI_ISL_5010789	-34.497130457626	-71.0599723816766
EPI_ISL_5010800	-33.4514180620091	-70.6884497335076
EPI_ISL_5010923	-34.0961370318111	-70.8578719996187
EPI_ISL_5010935	-33.9587721911418	-70.4569761467458
EPI_ISL_5010953	-33.9444548575969	-70.6275023809536
EPI_ISL_5010960	-34.1614323161748	-70.7213762624333
EPI_ISL_5010995	-34.2298232253703	-70.7870855479226
EPI_ISL_5011001	-34.1705952675345	-70.8275841378933
EPI_ISL_5011011	-34.2503385243232	-70.9403914532328
EPI_ISL_5011556	-35.4028829239329	-71.6869059809495
EPI_ISL_5411166	-34.1777708191935	-70.712688919993
EPI_ISL_5421833	-33.9362161221593	-70.5084500515724
EPI_ISL_5431357	-37.419259547666	-72.1287158032199
EPI_ISL_5431358	-37.4051939257136	-72.6238766167091
EPI_ISL_5431359	-37.4023393059013	-72.4778056065522
EPI_ISL_5431360	-37.4649708334847	-72.1558020842669
EPI_ISL_5431366	-37.4378640199462	-72.5943151577813
EPI_ISL_5431367	-37.5260145501632	-72.4604792769944
EPI_ISL_5431382	-37.5535374453803	-72.6871035386938
EPI_ISL_5431394	-35.0775779136601	-71.0904477481132
EPI_ISL_5431442	-39.277709664026	-72.2635645395305
EPI_ISL_5431446	-33.9991024344201	-70.4597334482635
EPI_ISL_5431447	-33.9536818886349	-70.706404127722
EPI_ISL_5431449	-34.0095714483907	-70.5571982407249
EPI_ISL_5431450	-33.9377858304397	-70.6386170371965
EPI_ISL_5431459	-34.1353226729511	-70.772089604293
EPI_ISL_5431461	-34.1400952904396	-70.7226314892297
EPI_ISL_5431462	-34.0985310925905	-70.870535483979
EPI_ISL_5431463	-34.1781295034848	-70.714472643669
EPI_ISL_5431464	-34.1656391566144	-70.8131406101695
EPI_ISL_5544235	-18.5781010492174	-70.2302655920791
